N,f,q,k,W,gossip_flow_recon_recall,gossip_flow_dos_recall,gossip_corrected_flow_recon_recall,gossip_corrected_flow_dos_recall,gossip_window_recon_recall,gossip_window_dos_recall,gossip_recon_fpr,gossip_dos_fpr,gossip_bandwidth,gossip_latency,indep_flow_recon_recall,indep_flow_dos_recall,indep_window_recon_recall,indep_window_dos_recall,indep_recon_fpr,indep_dos_fpr,indep_bandwidth,indep_latency,cent_flow_recon_recall,cent_flow_dos_recall,cent_window_recon_recall,cent_window_dos_recall,cent_recon_fpr,cent_dos_fpr,cent_bandwidth,cent_latency
8,3,4,8,5,0.9823,0.9482,0.2248,0.8432,0.9366,0.8715,0.6834,0.5431,0.0616,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9888,0.9672,0.9555,0.9001,0.7269,0.5543,0.0205,3431.0000
8,3,6,8,5,0.8970,0.8347,0.5458,0.7667,0.7829,0.7308,0.4347,0.4667,0.0616,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9379,0.8672,0.8542,0.7817,0.5198,0.4951,0.0205,3431.0000
8,3,8,8,5,0.6796,0.6980,0.5412,0.6706,0.4619,0.4803,0.2180,0.3204,0.0616,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.7826,0.7655,0.5958,0.6042,0.2952,0.3822,0.0205,3431.0000
8,4,2,8,5,0.9997,0.9976,0.0154,0.8599,0.9943,0.9732,0.8236,0.6066,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9997,0.9976,0.9943,0.9732,0.8236,0.6066,0.0205,3431.0000
8,4,4,8,5,0.9857,0.9660,0.1731,0.8567,0.9538,0.8947,0.7196,0.5513,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9888,0.9672,0.9555,0.9001,0.7269,0.5543,0.0205,3431.0000
8,4,6,8,5,0.9279,0.8528,0.4949,0.7828,0.8322,0.7626,0.4898,0.4875,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9379,0.8672,0.8542,0.7817,0.5198,0.4951,0.0205,3431.0000
8,4,8,8,5,0.7577,0.7466,0.5752,0.7102,0.5702,0.5738,0.2737,0.3674,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.7826,0.7655,0.5958,0.6042,0.2952,0.3822,0.0205,3431.0000
8,2,2,16,5,0.9997,0.9956,0.0197,0.8608,0.9916,0.9678,0.8180,0.6022,0.0411,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9997,0.9976,0.9943,0.9732,0.8236,0.6066,0.0205,3431.0000
8,2,4,16,5,0.9660,0.9259,0.3372,0.8383,0.9044,0.8293,0.6099,0.5235,0.0411,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9888,0.9672,0.9555,0.9001,0.7269,0.5543,0.0205,3431.0000
8,2,6,16,5,0.8298,0.7863,0.5827,0.7312,0.6715,0.6600,0.3468,0.4173,0.0411,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9379,0.8672,0.8542,0.7817,0.5198,0.4951,0.0205,3431.0000
8,2,8,16,5,0.4459,0.5393,0.3904,0.5314,0.1929,0.2683,0.1131,0.2278,0.0411,5146.5000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.7826,0.7655,0.5958,0.6042,0.2952,0.3822,0.0205,3431.0000
8,2,10,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0411,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,2,12,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0411,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,2,14,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0411,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,2,16,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0411,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,3,2,16,5,0.9997,0.9976,0.0169,0.8611,0.9938,0.9732,0.8225,0.6064,0.0616,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9997,0.9976,0.9943,0.9732,0.8236,0.6066,0.0205,3431.0000
8,3,4,16,5,0.9843,0.9555,0.2280,0.8520,0.9392,0.8738,0.6884,0.5445,0.0616,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9888,0.9672,0.9555,0.9001,0.7269,0.5543,0.0205,3431.0000
8,3,6,16,5,0.8907,0.8264,0.5555,0.7608,0.7759,0.7258,0.4347,0.4628,0.0616,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9379,0.8672,0.8542,0.7817,0.5198,0.4951,0.0205,3431.0000
8,3,8,16,5,0.6793,0.6975,0.5360,0.6740,0.4549,0.4816,0.2193,0.3240,0.0616,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.7826,0.7655,0.5958,0.6042,0.2952,0.3822,0.0205,3431.0000
8,3,10,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0616,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,3,12,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0616,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,3,14,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0616,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,3,16,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0616,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,4,2,16,5,0.9997,0.9976,0.0154,0.8599,0.9943,0.9732,0.8236,0.6066,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9997,0.9976,0.9943,0.9732,0.8236,0.6066,0.0205,3431.0000
8,4,4,16,5,0.9874,0.9633,0.1725,0.8560,0.9524,0.8951,0.7178,0.5508,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9888,0.9672,0.9555,0.9001,0.7269,0.5543,0.0205,3431.0000
8,4,6,16,5,0.9251,0.8513,0.4886,0.7767,0.8305,0.7640,0.4893,0.4848,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.9379,0.8672,0.8542,0.7817,0.5198,0.4951,0.0205,3431.0000
8,4,8,16,5,0.7592,0.7486,0.5744,0.7107,0.5689,0.5833,0.2732,0.3687,0.0821,3431.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.7826,0.7655,0.5958,0.6042,0.2952,0.3822,0.0205,3431.0000
8,4,10,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0821,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,4,12,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0821,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,4,14,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0821,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
8,4,16,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0821,0.0000,1.0000,1.0000,0.9991,0.9946,0.8680,0.6449,0.0000,3431.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0205,0.0000
16,2,2,4,5,0.9911,0.9438,0.4977,0.8110,0.9715,0.8725,0.6443,0.7679,0.0154,4549.0000,0.9997,0.9961,0.9979,0.9748,0.7684,0.8537,0.0000,4549.0000,0.9954,0.9719,0.9868,0.9181,0.6851,0.7999,0.0077,4549.0000
16,2,4,4,5,0.6839,0.6060,0.2983,0.5427,0.4991,0.4026,0.1959,0.3668,0.0154,4549.0000,0.9997,0.9961,0.9979,0.9748,0.7684,0.8537,0.0000,4549.0000,0.9302,0.8305,0.8431,0.7154,0.4285,0.6349,0.0077,4549.0000
16,3,2,4,5,0.9949,0.9623,0.5009,0.8122,0.9823,0.9041,0.6665,0.7878,0.0232,4549.0000,0.9997,0.9961,0.9979,0.9748,0.7684,0.8537,0.0000,4549.0000,0.9954,0.9719,0.9868,0.9181,0.6851,0.7999,0.0077,4549.0000
16,3,4,4,5,0.8155,0.7366,0.3524,0.6569,0.6637,0.5505,0.2941,0.4838,0.0232,4549.0000,0.9997,0.9961,0.9979,0.9748,0.7684,0.8537,0.0000,4549.0000,0.9302,0.8305,0.8431,0.7154,0.4285,0.6349,0.0077,4549.0000
16,4,2,4,5,0.9951,0.9702,0.5014,0.8178,0.9847,0.9126,0.6790,0.7965,0.0309,4549.0000,0.9997,0.9961,0.9979,0.9748,0.7684,0.8537,0.0000,4549.0000,0.9954,0.9719,0.9868,0.9181,0.6851,0.7999,0.0077,4549.0000
16,4,4,4,5,0.8862,0.7789,0.4070,0.6921,0.7629,0.6382,0.3510,0.5542,0.0309,4549.0000,0.9997,0.9961,0.9979,0.9748,0.7684,0.8537,0.0000,4549.0000,0.9302,0.8305,0.8431,0.7154,0.4285,0.6349,0.0077,4549.0000
16,2,2,8,5,0.9997,0.9961,0.2669,0.8259,0.9965,0.9770,0.8726,0.7244,0.0264,2660.3300,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,1.0000,0.9995,0.9991,0.9847,0.8878,0.7397,0.0132,2660.3300
16,2,4,8,5,0.9614,0.9093,0.2932,0.8229,0.8694,0.8054,0.5717,0.5891,0.0264,2660.3300,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.9983,0.9792,0.9863,0.9386,0.8206,0.6871,0.0132,2660.3300
16,2,6,8,5,0.6974,0.7026,0.3307,0.6750,0.4784,0.4284,0.2259,0.3587,0.0264,3990.5000,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.9765,0.9371,0.9267,0.8609,0.6444,0.6219,0.0132,2660.3300
16,2,8,8,5,0.3307,0.1350,0.1925,0.1338,0.1876,0.0375,0.0285,0.1273,0.0264,3990.5000,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.8804,0.8476,0.7330,0.6777,0.4210,0.4882,0.0132,2660.3300
16,3,2,8,5,1.0000,0.9995,0.2666,0.8205,0.9978,0.9806,0.8840,0.7333,0.0397,2660.3300,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,1.0000,0.9995,0.9991,0.9847,0.8878,0.7397,0.0132,2660.3300
16,3,4,8,5,0.9874,0.9433,0.2806,0.8315,0.9369,0.8682,0.6794,0.6276,0.0397,2660.3300,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.9983,0.9792,0.9863,0.9386,0.8206,0.6871,0.0132,2660.3300
16,3,6,8,5,0.8381,0.8244,0.3258,0.7765,0.6673,0.6321,0.3745,0.4729,0.0397,3990.5000,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.9765,0.9371,0.9267,0.8609,0.6444,0.6219,0.0132,2660.3300
16,3,8,8,5,0.4886,0.4456,0.2486,0.4334,0.2979,0.1738,0.0959,0.2445,0.0397,3990.5000,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.8804,0.8476,0.7330,0.6777,0.4210,0.4882,0.0132,2660.3300
16,4,2,8,5,1.0000,0.9985,0.2666,0.8190,0.9987,0.9828,0.8871,0.7373,0.0529,2660.3300,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,1.0000,0.9995,0.9991,0.9847,0.8878,0.7397,0.0132,2660.3300
16,4,4,8,5,0.9934,0.9570,0.2757,0.8371,0.9643,0.8980,0.7358,0.6523,0.0529,2660.3300,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.9983,0.9792,0.9863,0.9386,0.8206,0.6871,0.0132,2660.3300
16,4,6,8,5,0.9148,0.8606,0.3221,0.8017,0.7816,0.7269,0.4635,0.5307,0.0529,2660.3300,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.9765,0.9371,0.9267,0.8609,0.6444,0.6219,0.0132,2660.3300
16,4,8,8,5,0.6170,0.6187,0.2654,0.5965,0.4298,0.3296,0.1766,0.3068,0.0529,3990.5000,1.0000,1.0000,1.0000,0.9995,0.9146,0.7749,0.0000,2660.3300,0.8804,0.8476,0.7330,0.6777,0.4210,0.4882,0.0132,2660.3300
16,2,2,16,5,1.0000,1.0000,0.0069,0.8207,0.9968,0.9987,0.8255,0.6189,0.0410,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,1.0000,1.0000,0.9994,1.0000,0.8336,0.6277,0.0205,1716.0000
16,2,4,16,5,0.9883,0.9582,0.1590,0.8423,0.9470,0.8909,0.7222,0.5339,0.0410,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9997,1.0000,0.9937,0.9900,0.8089,0.5973,0.0205,1716.0000
16,2,6,16,5,0.9253,0.8432,0.5383,0.7672,0.7860,0.7438,0.4470,0.4557,0.0410,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9940,0.9946,0.9779,0.9454,0.7750,0.5649,0.0205,1716.0000
16,2,8,16,5,0.7826,0.7664,0.5895,0.7261,0.5676,0.6088,0.2753,0.3778,0.0410,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9863,0.9631,0.9463,0.8816,0.7093,0.5317,0.0205,1716.0000
16,2,10,16,5,0.5232,0.6136,0.4368,0.5994,0.2797,0.3553,0.1588,0.2735,0.0410,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9691,0.8948,0.8933,0.8110,0.5906,0.4985,0.0205,1716.0000
16,2,12,16,5,0.2386,0.4226,0.2291,0.4214,0.0713,0.1417,0.0418,0.1984,0.0410,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9256,0.8454,0.7973,0.7658,0.4666,0.4680,0.0205,1716.0000
16,2,14,16,5,0.0149,0.0611,0.0149,0.0611,0.0025,0.0080,0.0017,0.0442,0.0410,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.8458,0.7985,0.6894,0.6953,0.3605,0.4310,0.0205,1716.0000
16,2,16,16,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0410,5148.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.7111,0.7327,0.4703,0.5150,0.2357,0.3402,0.0205,2574.0000
16,3,2,16,5,1.0000,1.0000,0.0069,0.8198,0.9994,0.9980,0.8300,0.6230,0.0615,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,1.0000,1.0000,0.9994,1.0000,0.8336,0.6277,0.0205,1716.0000
16,3,4,16,5,0.9957,0.9905,0.0598,0.8662,0.9754,0.9361,0.7696,0.5608,0.0615,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9997,1.0000,0.9937,0.9900,0.8089,0.5973,0.0205,1716.0000
16,3,6,16,5,0.9617,0.8890,0.3799,0.7975,0.8737,0.8024,0.5800,0.4988,0.0615,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9940,0.9946,0.9779,0.9454,0.7750,0.5649,0.0205,1716.0000
16,3,8,16,5,0.8827,0.8110,0.5704,0.7452,0.7241,0.7159,0.3861,0.4414,0.0615,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9863,0.9631,0.9463,0.8816,0.7093,0.5317,0.0205,1716.0000
16,3,10,16,5,0.7589,0.7474,0.5738,0.7124,0.5543,0.5842,0.2708,0.3641,0.0615,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9691,0.8948,0.8933,0.8110,0.5906,0.4985,0.0205,1716.0000
16,3,12,16,5,0.5426,0.6204,0.4422,0.6099,0.3049,0.3573,0.1582,0.2719,0.0615,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9256,0.8454,0.7973,0.7658,0.4666,0.4680,0.0205,1716.0000
16,3,14,16,5,0.2417,0.3996,0.2388,0.3996,0.0556,0.1397,0.0455,0.1975,0.0615,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.8458,0.7985,0.6894,0.6953,0.3605,0.4310,0.0205,1716.0000
16,3,16,16,5,0.0000,0.0367,0.0000,0.0367,0.0000,0.0073,0.0014,0.0250,0.0615,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.7111,0.7327,0.4703,0.5150,0.2357,0.3402,0.0205,2574.0000
16,4,2,16,5,1.0000,1.0000,0.0069,0.8110,0.9994,1.0000,0.8336,0.6250,0.0820,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,1.0000,1.0000,0.9994,1.0000,0.8336,0.6277,0.0205,1716.0000
16,4,4,16,5,0.9971,0.9971,0.0260,0.8589,0.9836,0.9627,0.7893,0.5737,0.0820,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9997,1.0000,0.9937,0.9900,0.8089,0.5973,0.0205,1716.0000
16,4,6,16,5,0.9791,0.9354,0.2620,0.8352,0.9287,0.8503,0.6633,0.5177,0.0820,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9940,0.9946,0.9779,0.9454,0.7750,0.5649,0.0205,1716.0000
16,4,8,16,5,0.9233,0.8432,0.5223,0.7652,0.8005,0.7578,0.4658,0.4647,0.0820,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9863,0.9631,0.9463,0.8816,0.7093,0.5317,0.0205,1716.0000
16,4,10,16,5,0.8312,0.7831,0.6004,0.7320,0.6660,0.6680,0.3322,0.4181,0.0820,1716.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9691,0.8948,0.8933,0.8110,0.5906,0.4985,0.0205,1716.0000
16,4,12,16,5,0.7134,0.7246,0.5626,0.6985,0.4874,0.5243,0.2348,0.3410,0.0820,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.9256,0.8454,0.7973,0.7658,0.4666,0.4680,0.0205,1716.0000
16,4,14,16,5,0.4637,0.5693,0.4056,0.5625,0.2386,0.2841,0.1265,0.2502,0.0820,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.8458,0.7985,0.6894,0.6953,0.3605,0.4310,0.0205,1716.0000
16,4,16,16,5,0.0830,0.2529,0.0830,0.2529,0.0152,0.0632,0.0129,0.1311,0.0820,2574.0000,1.0000,1.0000,1.0000,1.0000,0.8852,0.6634,0.0000,1716.0000,0.7111,0.7327,0.4703,0.5150,0.2357,0.3402,0.0205,2574.0000
32,2,2,4,5,0.9703,0.9080,0.5658,0.6625,0.9174,0.8251,0.5540,0.7928,0.0084,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,4163.3300
32,2,4,4,5,0.2966,0.3644,0.0852,0.2847,0.2108,0.1955,0.0884,0.1402,0.0084,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,4163.3300
32,3,2,4,5,0.9857,0.9330,0.5715,0.6835,0.9496,0.8609,0.5942,0.8224,0.0127,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,4163.3300
32,3,4,4,5,0.4966,0.5498,0.2257,0.4199,0.3109,0.3228,0.1268,0.3216,0.0127,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,4163.3300
32,4,2,4,5,0.9903,0.9504,0.5741,0.6899,0.9639,0.8697,0.6204,0.8435,0.0169,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,4163.3300
32,4,4,4,5,0.6691,0.6305,0.3338,0.4766,0.4503,0.4254,0.1877,0.4367,0.0169,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,4163.3300
32,2,2,8,5,0.9960,0.9856,0.5023,0.7907,0.9886,0.9532,0.6687,0.8179,0.0155,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,2274.6700
32,2,4,8,5,0.8801,0.7826,0.3996,0.6831,0.7354,0.6338,0.2903,0.5589,0.0155,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,2274.6700
32,2,6,8,5,0.4308,0.4461,0.2477,0.3898,0.3079,0.2208,0.0847,0.1843,0.0155,3412.0000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,2274.6700
