N,f,k,q,W,gossip_flow_recon_recall_mean,gossip_flow_recon_recall_std,gossip_flow_dos_recall_mean,gossip_flow_dos_recall_std,gossip_corrected_flow_recon_recall_mean,gossip_corrected_flow_recon_recall_std,gossip_corrected_flow_dos_recall_mean,gossip_corrected_flow_dos_recall_std,gossip_window_recon_recall_mean,gossip_window_recon_recall_std,gossip_window_dos_recall_mean,gossip_window_dos_recall_std,gossip_recon_fpr_mean,gossip_recon_fpr_std,gossip_dos_fpr_mean,gossip_dos_fpr_std,gossip_bandwidth_mean,gossip_bandwidth_std,gossip_latency_mean,gossip_latency_std,indep_flow_recon_recall_mean,indep_flow_recon_recall_std,indep_flow_dos_recall_mean,indep_flow_dos_recall_std,indep_window_recon_recall_mean,indep_window_recon_recall_std,indep_window_dos_recall_mean,indep_window_dos_recall_std,indep_recon_fpr_mean,indep_recon_fpr_std,indep_dos_fpr_mean,indep_dos_fpr_std,indep_bandwidth_mean,indep_bandwidth_std,indep_latency_mean,indep_latency_std,cent_flow_recon_recall_mean,cent_flow_recon_recall_std,cent_flow_dos_recall_mean,cent_flow_dos_recall_std,cent_window_recon_recall_mean,cent_window_recon_recall_std,cent_window_dos_recall_mean,cent_window_dos_recall_std,cent_recon_fpr_mean,cent_recon_fpr_std,cent_dos_fpr_mean,cent_dos_fpr_std,cent_bandwidth_mean,cent_bandwidth_std,cent_latency_mean,cent_latency_std
8,3,16,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0
8,4,4,2,5,0.9974,0.0,0.9746,0.0,0.2757,0.0,0.8418,0.0,0.9885,0.0,0.9361,0.0,0.8324000000000001,0.0,0.7048,0.0,0.053,0.0,5319.67,0.0,1.0,0.0,0.9973,0.0,0.9983,0.0,0.9827,0.0,0.8981,0.0,0.7543000000000001,0.0,0.0,0.0,5319.67,0.0,0.9974,0.0,0.9746,0.0,0.9885,0.0,0.9361,0.0,0.8324000000000001,0.0,0.7048,0.0,0.013199999999999998,0.0,5319.67,0.0
8,4,4,4,5,0.9273333333333333,0.0005507570547286335,0.8740333333333333,0.0012662279942148354,0.30206666666666665,0.0008504900548115202,0.7955,0.0011532562594670367,0.8187000000000001,0.002095232683975679,0.7508666666666667,0.00040414518843277363,0.5166333333333334,0.0007023769168568852,0.5527,0.00017320508075686865,0.053,0.0,5319.67,0.0,1.0,0.0,0.9973,0.0,0.9983,0.0,0.9827,0.0,0.8981,0.0,0.7543000000000001,0.0,0.0,0.0,5319.67,0.0,0.9302,0.0,0.8767,0.0,0.8237,0.0,0.7542,0.0,0.5219,0.0,0.5552,0.0,0.013199999999999998,0.0,5319.67,0.0
8,4,8,2,5,0.9997000000000001,0.0,0.9975999999999999,0.0,0.015400000000000002,0.0,0.8599,0.0,0.9943,0.0,0.9732,0.0,0.8236,0.0,0.6066,0.0,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.9997000000000001,0.0,0.9975999999999999,0.0,0.9943,0.0,0.9732,0.0,0.8236,0.0,0.6066,0.0,0.0205,0.0,3431.0,0.0
8,4,8,4,5,0.9860666666666668,0.0011930353445449118,0.9664333333333334,0.00051316014394464,0.1723,0.0037643060449437486,0.8569333333333334,0.00040414518843275764,0.9530333333333333,0.0009291573243177626,0.8960666666666667,0.001350308606701902,0.7194333333333334,0.000763762615825965,0.5525,0.0010583005244257932,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.9888,0.0,0.9672,0.0,0.9555000000000001,0.0,0.9001,0.0,0.7269,0.0,0.5543,0.0,0.0205,0.0,3431.0,0.0
8,4,8,6,5,0.9255333333333334,0.0020550750189063803,0.8547333333333333,0.004244211744639206,0.49143333333333333,0.003017173069834289,0.7822333333333334,0.003583759664560854,0.8302999999999999,0.0029512709126747645,0.7642333333333333,0.0032715949219506817,0.48963333333333336,0.000763762615825968,0.48643333333333333,0.001289702808143533,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.9379,0.0,0.8672,0.0,0.8542,0.0,0.7817,0.0,0.5198,0.0,0.49510000000000004,0.0,0.0205,0.0,3431.0,0.0
8,4,8,8,5,0.7576333333333333,0.005000333322222939,0.7478666666666666,0.0012503332889007102,0.5740666666666666,0.005783885660465088,0.7107000000000001,0.0004999999999999727,0.5700666666666666,0.000230940107675897,0.5802666666666667,0.005643875736879237,0.27026666666666666,0.002983845393671292,0.36883333333333335,0.0012662279942148302,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.7826,0.0,0.7655,0.0,0.5958,0.0,0.6042,0.0,0.2952,0.0,0.38219999999999993,0.0,0.0205,0.0,3431.0,0.0
8,4,16,2,5,0.9997000000000001,0.0,0.9975999999999999,0.0,0.015400000000000002,0.0,0.8599,0.0,0.9943,0.0,0.9732,0.0,0.8236,0.0,0.6066,0.0,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.9997000000000001,0.0,0.9975999999999999,0.0,0.9943,0.0,0.9732,0.0,0.8236,0.0,0.6066,0.0,0.0205,0.0,3431.0,0.0
8,4,16,4,5,0.9875000000000002,0.00017320508075686865,0.9630000000000001,0.0024637369989510063,0.1742,0.0022869193252058684,0.8546666666666667,0.0031214312956291614,0.9515333333333333,0.001501110699893054,0.8934666666666667,0.001436430761761068,0.7188666666666667,0.0009237604307034356,0.5518666666666666,0.0009291573243177915,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.9888,0.0,0.9672,0.0,0.9555000000000001,0.0,0.9001,0.0,0.7269,0.0,0.5543,0.0,0.0205,0.0,3431.0,0.0
8,4,16,6,5,0.9248666666666666,0.0014640127503998453,0.8545666666666666,0.0052309973555081995,0.49046666666666666,0.004314317249963591,0.7803,0.005230678732248818,0.8318,0.001915724406066782,0.7650333333333333,0.0026083200212652907,0.4893,0.0009000000000000119,0.4859,0.0009848857801796197,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.9379,0.0,0.8672,0.0,0.8542,0.0,0.7817,0.0,0.5198,0.0,0.49510000000000004,0.0,0.0205,0.0,3431.0,0.0
8,4,16,8,5,0.7606,0.0017776388834630375,0.7461666666666668,0.002236813209307672,0.5745666666666667,0.001755942292142151,0.7074333333333334,0.002836077102854151,0.5690333333333334,0.0011060440015358691,0.5805666666666667,0.005084617324178241,0.2735666666666667,0.0022722969289539078,0.36850000000000005,0.0005291502622129148,0.0821,0.0,3431.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.7826,0.0,0.7655,0.0,0.5958,0.0,0.6042,0.0,0.2952,0.0,0.38219999999999993,0.0,0.0205,0.0,3431.0,0.0
8,4,16,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0
8,4,16,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0
8,4,16,14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9991,0.0,0.9946,0.0,0.868,0.0,0.6449,0.0,0.0,0.0,3431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0
