N,f,q,k,W,gossip_flow_recon_recall,gossip_flow_dos_recall,gossip_corrected_flow_recon_recall,gossip_corrected_flow_dos_recall,gossip_window_recon_recall,gossip_window_dos_recall,gossip_recon_fpr,gossip_dos_fpr,gossip_bandwidth,gossip_latency,indep_flow_recon_recall,indep_flow_dos_recall,indep_window_recon_recall,indep_window_dos_recall,indep_recon_fpr,indep_dos_fpr,indep_bandwidth,indep_latency,cent_flow_recon_recall,cent_flow_dos_recall,cent_window_recon_recall,cent_window_dos_recall,cent_recon_fpr,cent_dos_fpr,cent_bandwidth,cent_latency
32,2,2,4,5,0.9771,0.9078,0.5675,0.6664,0.9212,0.8217,0.5484,0.7882,0.0084,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,4163.3300
32,2,4,4,5,0.3124,0.3712,0.1076,0.2768,0.2167,0.1978,0.0897,0.1376,0.0084,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,4163.3300
32,3,2,4,5,0.9846,0.9411,0.5707,0.6855,0.9485,0.8562,0.5976,0.8272,0.0127,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,4163.3300
32,3,4,4,5,0.5275,0.5285,0.2291,0.3986,0.3249,0.3069,0.1275,0.3209,0.0127,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,4163.3300
32,4,2,4,5,0.9894,0.9587,0.5735,0.6972,0.9608,0.8866,0.6209,0.8415,0.0169,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.9934,0.9648,0.9776,0.9034,0.6509,0.8609,0.0042,4163.3300
32,4,4,4,5,0.6662,0.6366,0.3272,0.4896,0.4475,0.4342,0.1848,0.4344,0.0169,4163.3300,0.9986,0.9946,0.9947,0.9703,0.7398,0.9148,0.0000,4163.3300,0.8947,0.8097,0.7840,0.6948,0.3863,0.6778,0.0042,4163.3300
32,2,2,8,5,0.9980,0.9861,0.5029,0.7877,0.9908,0.9450,0.6705,0.8153,0.0155,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,2274.6700
32,2,4,8,5,0.8827,0.7948,0.4033,0.7051,0.7341,0.6356,0.2874,0.5633,0.0155,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,2274.6700
32,2,6,8,5,0.4697,0.4696,0.2640,0.4065,0.3083,0.2376,0.0831,0.1960,0.0155,3412.0000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,2274.6700
32,2,8,8,5,0.2537,0.2463,0.2011,0.2255,0.1795,0.1213,0.0415,0.0058,0.0155,3412.0000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,2274.6700
32,3,2,8,5,0.9991,0.9936,0.5031,0.7872,0.9930,0.9600,0.6888,0.8270,0.0233,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,2274.6700
32,3,4,8,5,0.9422,0.8271,0.4508,0.7310,0.8472,0.7333,0.3811,0.6377,0.0233,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,2274.6700
32,3,6,8,5,0.6573,0.6001,0.2775,0.5275,0.4651,0.3603,0.1365,0.3729,0.0233,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,2274.6700
32,3,8,8,5,0.3347,0.3165,0.2285,0.2793,0.2515,0.1686,0.0620,0.0301,0.0233,3412.0000,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,2274.6700
32,4,2,8,5,0.9997,0.9971,0.5029,0.7902,0.9939,0.9746,0.6972,0.8393,0.0311,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,1.0000,0.9988,0.9974,0.9818,0.7097,0.8473,0.0078,2274.6700
32,4,4,8,5,0.9720,0.8621,0.4791,0.7520,0.9048,0.7869,0.4557,0.6876,0.0311,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9946,0.9726,0.9817,0.9209,0.6370,0.7908,0.0078,2274.6700
32,4,6,8,5,0.7709,0.7092,0.3172,0.6226,0.5987,0.4934,0.2106,0.4601,0.0311,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.9717,0.8934,0.9266,0.8105,0.4896,0.7216,0.0078,2274.6700
32,4,8,8,5,0.3936,0.3708,0.1802,0.3145,0.3114,0.1945,0.0796,0.1032,0.0311,2274.6700,1.0000,1.0000,0.9987,0.9964,0.7726,0.8737,0.0000,2274.6700,0.8799,0.7885,0.7502,0.6461,0.3033,0.5711,0.0078,2274.6700
32,2,2,16,5,1.0000,1.0000,0.2626,0.7789,1.0000,0.9941,0.8757,0.7433,0.0264,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,1330.3300
32,2,4,16,5,0.9926,0.9599,0.2726,0.8325,0.9287,0.8748,0.6579,0.6144,0.0264,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,1330.3300
32,2,6,16,5,0.8395,0.8303,0.3653,0.7728,0.6246,0.6236,0.3674,0.4806,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,1330.3300
32,2,8,16,5,0.5604,0.5994,0.2949,0.5916,0.2972,0.2683,0.1405,0.3230,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,1330.3300
32,2,10,16,5,0.2775,0.2223,0.1745,0.2223,0.1306,0.0488,0.0162,0.1904,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,1330.3300
32,2,12,16,5,0.1756,0.0342,0.1078,0.0342,0.0612,0.0099,0.0021,0.0760,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,1330.3300
32,2,14,16,5,0.0832,0.0029,0.0672,0.0029,0.0189,0.0020,0.0004,0.0340,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,1330.3300
32,2,16,16,5,0.0177,0.0010,0.0177,0.0010,0.0038,0.0007,0.0004,0.0073,0.0264,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,1995.5000
32,3,2,16,5,1.0000,1.0000,0.2626,0.7816,1.0000,0.9974,0.8786,0.7510,0.0397,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,1330.3300
32,3,4,16,5,0.9986,0.9743,0.2663,0.8229,0.9760,0.9110,0.7618,0.6544,0.0397,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,1330.3300
32,3,6,16,5,0.9374,0.9029,0.3046,0.8154,0.7912,0.7726,0.4988,0.5428,0.0397,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,1330.3300
32,3,8,16,5,0.7551,0.7914,0.3435,0.7611,0.5218,0.5267,0.3034,0.4200,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,1330.3300
32,3,10,16,5,0.5257,0.5246,0.2574,0.5160,0.2839,0.2215,0.1010,0.3133,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,1330.3300
32,3,12,16,5,0.3295,0.2106,0.1831,0.2106,0.1539,0.0501,0.0179,0.2013,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,1330.3300
32,3,14,16,5,0.1968,0.0103,0.1281,0.0103,0.0890,0.0092,0.0042,0.0877,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,1330.3300
32,3,16,16,5,0.1230,0.0059,0.0978,0.0059,0.0410,0.0053,0.0021,0.0505,0.0397,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,1995.5000
32,4,2,16,5,1.0000,1.0000,0.2626,0.7716,1.0000,1.0000,0.8853,0.7510,0.0529,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,1.0000,1.0000,0.8861,0.7575,0.0132,1330.3300
32,4,4,16,5,0.9991,0.9880,0.2632,0.8220,0.9905,0.9400,0.8126,0.6778,0.0529,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,1.0000,1.0000,0.9994,0.9941,0.8728,0.7324,0.0132,1330.3300
32,4,6,16,5,0.9771,0.9291,0.2634,0.8242,0.8877,0.8312,0.5877,0.5784,0.0529,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9994,0.9961,0.9968,0.9657,0.8537,0.7005,0.0132,1330.3300
32,4,8,16,5,0.8601,0.8555,0.3315,0.7880,0.6656,0.6671,0.3894,0.4883,0.0529,1330.3300,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9989,0.9809,0.9874,0.9288,0.7972,0.6686,0.0132,1330.3300
32,4,10,16,5,0.6691,0.7046,0.3135,0.6806,0.4252,0.3896,0.2365,0.3808,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9969,0.9609,0.9527,0.8893,0.7053,0.6306,0.0132,1330.3300
32,4,12,16,5,0.4293,0.4358,0.2285,0.4294,0.2404,0.1556,0.0723,0.2926,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9754,0.9308,0.8915,0.8418,0.5877,0.5982,0.0132,1330.3300
32,4,14,16,5,0.2886,0.1193,0.1605,0.1193,0.1457,0.0264,0.0121,0.1589,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.9288,0.9017,0.8050,0.7739,0.4879,0.5497,0.0132,1330.3300
32,4,16,16,5,0.2031,0.0061,0.1181,0.0061,0.0953,0.0053,0.0046,0.0816,0.0529,1995.5000,1.0000,1.0000,1.0000,1.0000,0.9219,0.7842,0.0000,1330.3300,0.8355,0.8383,0.6404,0.5946,0.3529,0.4495,0.0132,1995.5000
64,2,2,4,5,0.9365,0.8684,0.7686,0.6838,0.8396,0.7681,0.4456,0.7650,0.0044,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,3970.6700
64,2,4,4,5,0.1270,0.1203,0.0292,0.0939,0.1015,0.0766,0.0385,0.0384,0.0044,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,3970.6700
64,3,2,4,5,0.9571,0.9051,0.7883,0.7173,0.8869,0.8217,0.5144,0.8220,0.0066,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,3970.6700
64,3,4,4,5,0.2091,0.2446,0.1096,0.1856,0.1264,0.1158,0.0459,0.1027,0.0066,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,3970.6700
64,4,2,4,5,0.9728,0.9340,0.7975,0.7461,0.9240,0.8508,0.5574,0.8496,0.0088,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.9900,0.9648,0.9685,0.9041,0.6253,0.8930,0.0022,3970.6700
64,4,4,4,5,0.3043,0.4072,0.2017,0.3067,0.1667,0.1840,0.0618,0.2201,0.0088,3970.6700,0.9986,0.9946,0.9937,0.9700,0.7229,0.9469,0.0000,3970.6700,0.8721,0.8149,0.7423,0.7043,0.3538,0.7133,0.0022,3970.6700
64,2,2,8,5,0.9903,0.9702,0.5735,0.6738,0.9588,0.9057,0.5780,0.8494,0.0084,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,2082.0000
64,2,4,8,5,0.6356,0.6146,0.3049,0.4522,0.3965,0.3655,0.1276,0.4282,0.0084,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,2082.0000
64,2,6,8,5,0.1682,0.2062,0.0669,0.1687,0.1562,0.1057,0.0497,0.0209,0.0084,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,2082.0000
64,2,8,8,5,0.1190,0.1313,0.0870,0.1142,0.0859,0.0667,0.0335,0.0029,0.0084,3123.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,2082.0000
64,3,2,8,5,0.9954,0.9829,0.5769,0.6794,0.9796,0.9375,0.6161,0.8782,0.0127,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,2082.0000
64,3,4,8,5,0.7895,0.7327,0.4285,0.5388,0.5818,0.5379,0.2093,0.5640,0.0127,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,2082.0000
64,3,6,8,5,0.2234,0.2957,0.0375,0.2225,0.1792,0.1425,0.0568,0.1115,0.0127,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,2082.0000
64,3,8,8,5,0.1650,0.1729,0.0907,0.1477,0.1462,0.0901,0.0482,0.0029,0.0127,3123.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,2082.0000
64,4,2,8,5,0.9971,0.9885,0.5761,0.6750,0.9861,0.9467,0.6316,0.8892,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,1.0000,0.9968,0.9970,0.9779,0.6656,0.9155,0.0042,2082.0000
64,4,4,8,5,0.8533,0.7914,0.4794,0.5664,0.6998,0.6345,0.2839,0.6532,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9914,0.9675,0.9670,0.9053,0.5859,0.8558,0.0042,2082.0000
64,4,6,8,5,0.3747,0.4294,0.1173,0.3018,0.2273,0.2005,0.0705,0.2692,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.9482,0.8711,0.8846,0.7848,0.4357,0.7752,0.0042,2082.0000
64,4,8,8,5,0.1665,0.1947,0.0352,0.1607,0.1610,0.1080,0.0510,0.0074,0.0169,2082.0000,1.0000,1.0000,0.9996,0.9963,0.7392,0.9359,0.0000,2082.0000,0.8241,0.7645,0.6655,0.6115,0.2601,0.6266,0.0042,2082.0000
64,2,2,16,5,0.9994,1.0000,0.5031,0.7633,0.9956,0.9854,0.6314,0.8387,0.0155,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,1137.6700
64,2,4,16,5,0.9468,0.8264,0.4554,0.7156,0.8073,0.7319,0.3025,0.6476,0.0155,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,1137.6700
64,2,6,16,5,0.6164,0.6028,0.2695,0.5346,0.4161,0.3094,0.0860,0.4099,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,1137.6700
64,2,8,16,5,0.3381,0.3306,0.2466,0.3015,0.2084,0.1364,0.0298,0.0848,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,1137.6700
64,2,10,16,5,0.2151,0.1775,0.1768,0.1678,0.1446,0.0599,0.0171,0.0042,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,1137.6700
64,2,12,16,5,0.1639,0.1130,0.1419,0.1076,0.0795,0.0339,0.0110,0.0000,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,1137.6700
64,2,14,16,5,0.1093,0.0756,0.0987,0.0756,0.0375,0.0160,0.0061,0.0000,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,1137.6700
64,2,16,16,5,0.0506,0.0276,0.0461,0.0276,0.0113,0.0047,0.0017,0.0000,0.0155,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,1137.6700
64,3,2,16,5,0.9997,1.0000,0.5029,0.7581,0.9975,0.9953,0.6479,0.8466,0.0232,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,1137.6700
64,3,4,16,5,0.9797,0.8711,0.4866,0.7430,0.8949,0.8044,0.4198,0.7058,0.0232,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,1137.6700
64,3,6,16,5,0.8003,0.7454,0.3344,0.6493,0.5939,0.5303,0.1741,0.5257,0.0232,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,1137.6700
64,3,8,16,5,0.5180,0.5009,0.2652,0.4478,0.3242,0.2249,0.0634,0.3298,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,1137.6700
64,3,10,16,5,0.3109,0.3409,0.2497,0.3108,0.2028,0.1271,0.0309,0.0398,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,1137.6700
64,3,12,16,5,0.2248,0.1952,0.1748,0.1810,0.1439,0.0725,0.0215,0.0016,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,1137.6700
64,3,14,16,5,0.1839,0.1355,0.1525,0.1321,0.1076,0.0446,0.0149,0.0000,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,1137.6700
64,3,16,16,5,0.1542,0.1081,0.1336,0.1042,0.0682,0.0286,0.0099,0.0005,0.0232,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,1137.6700
64,4,2,16,5,1.0000,1.0000,0.5031,0.7576,0.9981,0.9967,0.6556,0.8513,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,1.0000,1.0000,0.6766,0.8571,0.0077,1137.6700
64,4,4,16,5,0.9914,0.9252,0.4986,0.7532,0.9343,0.8476,0.4733,0.7267,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,1.0000,1.0000,0.9969,0.9933,0.6320,0.8429,0.0077,1137.6700
64,4,6,16,5,0.8939,0.7931,0.4030,0.6884,0.7340,0.6487,0.2518,0.5937,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9969,0.9954,0.9894,0.9594,0.6044,0.8131,0.0077,1137.6700
64,4,8,16,5,0.6745,0.6500,0.2672,0.5796,0.4593,0.3546,0.1008,0.4225,0.0309,1137.6700,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9954,0.9670,0.9775,0.9035,0.5466,0.7691,0.0077,1137.6700
64,4,10,16,5,0.3796,0.4197,0.2440,0.3663,0.2678,0.1803,0.0397,0.2178,0.0309,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9946,0.9117,0.9499,0.8476,0.4843,0.7356,0.0077,1137.6700
64,4,12,16,5,0.2872,0.3177,0.2174,0.2952,0.1896,0.1158,0.0248,0.0126,0.0309,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9737,0.8714,0.8930,0.7991,0.3818,0.7010,0.0077,1137.6700
64,4,14,16,5,0.2220,0.2304,0.1765,0.2135,0.1464,0.0818,0.0198,0.0016,0.0309,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.9276,0.8266,0.8098,0.7325,0.2975,0.6497,0.0077,1137.6700
64,4,16,16,5,0.1997,0.1700,0.1622,0.1506,0.1164,0.0572,0.0138,0.0010,0.0309,1706.5000,1.0000,1.0000,1.0000,1.0000,0.7769,0.8780,0.0000,1137.6700,0.8341,0.7738,0.6471,0.5788,0.1879,0.5450,0.0077,1137.6700
